67;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2470;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
68;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2123;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
69;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2167;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
70;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;16;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
71;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2137;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
72;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2119;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
73;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;17;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
74;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2126;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
75;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;14;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
76;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2128;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
77;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;10;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
78;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2166;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
79;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2122;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
80;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;18;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
81;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;4;AUTORIDADES ACADEMICAS NIVEL 1;4,300.00;12,900.00;1,074.99;120.50;0.00;0.00;14,095.49;;;;
82;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2129;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
83;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
84;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;13;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
85;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;19;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
86;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;28;AUTORIDADES ACADEMICAS NIVEL 1;3,400.00;10,200.00;849.99;120.50;0.00;0.00;11,170.49;;;;
87;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2120;AUTORIDADES ACADEMICAS NIVEL 1;4,999.05;14,997.15;1,249.77;120.50;0.00;0.00;16,367.42;;;;
88;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;20;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
89;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2117;AUTORIDADES ACADEMICAS NIVEL 1;3,744.70;11,234.10;936.18;120.50;0.00;0.00;12,290.78;;;;
90;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2135;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
91;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2130;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
92;COORDINADOR/A DE CARRERA;3.OTROS REGIMENES ESPECIALES;2133;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
93;COORDINADOR/A DE EDUCACION CONTINUA;3.OTROS REGIMENES ESPECIALES;2460;AUTORIDADES ACADEMICAS NIVEL 1;3,744.70;11,234.10;936.18;120.50;0.00;0.00;12,290.78;;;;
94;COORDINADOR/A DE IDIOMAS;3.OTROS REGIMENES ESPECIALES;2160;AUTORIDADES ACADEMICAS NIVEL 1;3,438.08;10,314.24;859.53;120.50;0.00;0.00;11,294.27;;;;
95;COORDINADOR/A DEL CENTRO DE DEPORTES;3.OTROS REGIMENES ESPECIALES;2162;AUTORIDADES ACADEMICAS NIVEL 1;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
96;COORDINADOR/A ADMINISTRATIVO DE COMPRAS PUBLICAS;1.SERVICIO CIVIL PUBLICO (LOSEP);21;UEP NIVEL DIRECTIVO A2;2,000.00;6,000.00;500.01;120.50;0.00;0.00;6,620.51;;;;
97;COORDINADOR/A DE BIENES Y BODEGAS;1.SERVICIO CIVIL PUBLICO (LOSEP);22;UEP NIVEL DIRECTIVO A2;2,000.00;6,000.00;500.01;120.50;0.00;0.00;6,620.51;;;;
