Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
173;Especialista de Tecnologias de la Información y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15652;Servidor Publico 14;2,123.68;25484.16;176.97;39.17;0;0;216.14
174;Especialista de Desarrollo Docente;1.Servicio Civil Publico (Losep);15939;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
175;Asistente de Capacitacion;1.Servicio Civil Publico (Losep);15770;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
176;Bibliotecario 1;1.Servicio Civil Publico (Losep);15826;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
177;Secretaria Ejecutiva 1;1.Servicio Civil Publico (Losep);15539;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
178;Profesor Principal 3 Tiempo Completo;3.Otros Regimenes Especiales;11675;Personal Academico Principal;5,000.00;60000;416.67;39.17;0;0;455.84
179;Especialista de Presupuesto 3;1.Servicio Civil Publico (Losep);15575;Uep Nivel Profesional A3;1,273.34;15280.08;106.11;39.17;0;0;145.28
180;Analista En Ensayos Microbiologicos 2;1.Servicio Civil Publico (Losep);16072;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
181;Director Financiero;1.Servicio Civil Publico (Losep);8;Uep Nivel Directivo A1;3,996.04;47952.48;333;39.17;0;0;372.17
182;Responsable de Laboratorio de Ensayos;1.Servicio Civil Publico (Losep);15738;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
183;Jefe de Departamento;3.Otros Regimenes Especiales;140;Autoridad Universitaria;3,996.04;47952.48;333;39.17;0;0;372.17
184;Especialista de Tecnologias de la Información y Comunicaciones 2.;1.Servicio Civil Publico (Losep);15777;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
185;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11665;Profesor Auxiliar;3,463.99;41567.88;288.67;39.17;0;0;327.84
186;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11685;Personal Academico Principal;3,955.72;47468.64;329.64;39.17;0;0;368.81
187;Secretaria;1.Servicio Civil Publico (Losep);15541;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
188;Jefe de Departamento;3.Otros Regimenes Especiales;220;Autoridad Universitaria;3,996.04;47952.48;333;39.17;0;0;372.17
189;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;10045;Personal Academico Principal;4,528.09;54337.08;377.34;39.17;0;0;416.51
190;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11690;Personal Academico Principal;3,526.39;42316.68;293.87;39.17;0;0;333.04
191;Responsable Administrativo de Proyeccion Social;1.Servicio Civil Publico (Losep);15695;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
192;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11700;Personal Academico Principal;4,528.09;54337.08;377.34;39.17;0;0;416.51
193;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11285;Personal Academico Agregado;3,744.70;44936.4;312.06;39.17;0;0;351.23
194;Secretaria Ejecutiva 1;1.Servicio Civil Publico (Losep);15538;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
195;Responsable de Talento Humano;1.Servicio Civil Publico (Losep);15752;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;1019.47;1205.31
196;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11720;Profesor Principal;4,709.22;56510.64;392.44;39.17;0;0;431.61
197;Profesor Principal 2 Tiempo Completo;3.Otros Regimenes Especiales;12085;Profesor Principal;4,829.56;57954.72;402.46;39.17;0;0;441.63
198;Responsable Administrativo;1.Servicio Civil Publico (Losep);15854;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
199;Secretaria;1.Servicio Civil Publico (Losep);15669;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
200;Especialista de Tecnologias de la Información y Comunicaciones 2.;1.Servicio Civil Publico (Losep);15578;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
201;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);15607;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;39.17;0;0;107.25
202;Subdecano;3.Otros Regimenes Especiales;95;Autoridad Universitaria;3,996.04;47952.48;333;39.17;0;0;372.17
203;Especialista de Laboratorio de Ensayos 1;1.Servicio Civil Publico (Losep);15629;Uep Nivel Profesional A3;1,194.43;14333.16;99.54;39.17;0;0;138.71
204;Administrador 2;1.Servicio Civil Publico (Losep);15924;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
205;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12260;Personal Academico Agregado;4,346.97;52163.64;362.25;39.17;0;0;401.42
206;Profesor Agregado 1 Tiempo Parcial;3.Otros Regimenes Especiales;11760;Personal Academico Agregado;1,630.08;19560.96;135.84;39.17;0;0;175.01
207;Secretaria;1.Servicio Civil Publico (Losep);15571;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
208;Guardalmacen;1.Servicio Civil Publico (Losep);15569;Uep Nivel Administrativo A5;733;8796;61.08;39.17;0;0;100.25
209;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12145;Personal Academico Agregado;3,744.70;44936.4;312.06;39.17;0;0;351.23
210;Asistente Academico;1.Servicio Civil Publico (Losep);15956;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
211;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;12695;Personal Academico Agregado;3,744.70;44936.4;312.06;39.17;0;0;351.23
212;Gestor de Consultoria 3;1.Servicio Civil Publico (Losep);15745;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
213;Secretaria;1.Servicio Civil Publico (Losep);15707;Uep Nivel Administrativo A5;1,338.76;16065.12;111.56;39.17;0;0;150.73
214;Profesor Agregado Escalafon Previo Tiempo Parcial;3.Otros Regimenes Especiales;11780;Personal Academico Agregado;1,404.86;16858.32;117.07;39.17;0;0;156.24
215;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11795;Profesor Principal;4,528.09;54337.08;377.34;39.17;0;0;416.51
216;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12665;Profesor Agregado;4,346.97;52163.64;362.25;39.17;0;0;401.42
217;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;14670;Personal Academico Agregado;3,744.70;44936.4;312.06;39.17;0;90.65;441.88
218;Responsable de Talento Humano;1.Servicio Civil Publico (Losep);15847;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;208.43;0;394.27
219;Responsable de Contratacion Publica;1.Servicio Civil Publico (Losep);15624;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
220;Especialista de Seguridad y Riesgos Informaticos;1.Servicio Civil Publico (Losep);16011;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
221;Especialista de Tecnologias de la Información y Comunicaciones 1.;1.Servicio Civil Publico (Losep);15601;Uep Nivel Profesional A3;1,379.33;16551.96;114.94;39.17;0;0;154.11
222;Director de Bienestar Politecnico;1.Servicio Civil Publico (Losep);232;Uep Nivel Directivo A1;3,996.04;47952.48;333;39.17;0;0;372.17
223;Administrador 2;1.Servicio Civil Publico (Losep);15920;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
224;Secretaria;1.Servicio Civil Publico (Losep);15526;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
225;Responsable de Laboratorio de Ensayos;1.Servicio Civil Publico (Losep);15943;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
226;Auditor Interno 3;1.Servicio Civil Publico (Losep);15732;Jefe;2,034.00;24408;169.5;39.17;0;0;208.67
227;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11815;Profesor Principal;4,528.09;54337.08;377.34;39.17;0;0;416.51
228;Secretaria;1.Servicio Civil Publico (Losep);15665;Uep Nivel Administrativo A5;1,220.90;14650.8;101.74;39.17;0;0;140.91
229;Analista de Talento Humano 2..;1.Servicio Civil Publico (Losep);16021;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
230;Asistente de Laboratorios;1.Servicio Civil Publico (Losep);15953;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
231;Asistente de Tecnologias de la Informacion y Comunicaciones;1.Servicio Civil Publico (Losep);15596;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
232;Administrador 2;1.Servicio Civil Publico (Losep);15812;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
233;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12335;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
234;Tecnico de Archivo;1.Servicio Civil Publico (Losep);16023;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
235;Responsable de Biblioteca;1.Servicio Civil Publico (Losep);16015;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
236;Responsable Del Centro de Investigacion y Control Ambiental;1.Servicio Civil Publico (Losep);15757;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
237;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11175;Profesor Agregado;4,346.97;52163.64;362.25;39.17;0;0;401.42
238;Asistente de Capacitacion;1.Servicio Civil Publico (Losep);15570;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
239;Oficinista;1.Servicio Civil Publico (Losep);15584;Uep Nivel Administrativo A5;733;8796;61.08;39.17;0;0;100.25
240;Especialista de Tecnologias de la Información y Comunicaciones 1.;1.Servicio Civil Publico (Losep);15600;Uep Nivel Profesional A3;1,397.87;16774.44;116.49;39.17;0;0;155.66
241;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11885;Personal Academico Principal;4,391.20;52694.4;365.93;39.17;0;0;405.1
242;Especialista de Tecnologias de la Información y Comunicaciones 1.;1.Servicio Civil Publico (Losep);15746;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
243;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;12905;Profesor Agregado;4,025.42;48305.04;335.45;39.17;0;0;374.62
244;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;10265;Personal Academico Agregado;4,025.42;48305.04;335.45;39.17;0;0;374.62
245;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;13175;Personal Academico Agregado;4,346.97;52163.64;362.25;39.17;0;0;401.42
246;Asistente de Laboratorio de Ensayo;1.Servicio Civil Publico (Losep);15878;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
247;Especialista Juridico de la Ugips;1.Servicio Civil Publico (Losep);16046;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;269.15;0;447.99
248;Guia de Museo;1.Servicio Civil Publico (Losep);15840;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
249;Tecnico de Laboratorio de Investigacion y Control Ambiental;1.Servicio Civil Publico (Losep);15902;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;39.17;0;0;114.25
250;Analista de Laboratorios 2;1.Servicio Civil Publico (Losep);15638;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
251;Secretaria;1.Servicio Civil Publico (Losep);15548;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
252;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15901;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
253;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12115;Profesor Auxiliar;2,786.52;33438.24;232.21;39.17;0;0;271.38
254;Especialista de Caracterización de Materiales;1.Servicio Civil Publico (Losep);15806;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
255;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11920;Personal Academico Auxiliar;3,463.99;41567.88;288.67;39.17;0;0;327.84
256;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12570;Profesor Principal;4,709.22;56510.64;392.44;39.17;0;0;431.61
257;Odontologo General;1.Servicio Civil Publico (Losep);15727;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
258;Analista de Contratacion Publica 2;1.Servicio Civil Publico (Losep);16041;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
259;Especialista de Contratacion Publica de la Ugips;1.Servicio Civil Publico (Losep);16047;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
260;Asistente Academico;1.Servicio Civil Publico (Losep);15950;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
261;Responsable de Desarrollo de Soluciones Informaticas;1.Servicio Civil Publico (Losep);15599;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
262;Analista de Servicios y Soporte Al Usuario 2;1.Servicio Civil Publico (Losep);16008;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
263;Especialista de Propiedad Intelectual;1.Servicio Civil Publico (Losep);15937;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
264;Especialista Juridico Cec;1.Servicio Civil Publico (Losep);16062;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
265;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15616;Uep Nivel Profesional Apoyo Tecnico A4;774.57;9294.84;64.55;39.17;0;0;103.72
266;Responsable de Psicologia Clinica;1.Servicio Civil Publico (Losep);16045;Servidor Publico 8 De La Salud;1,760.00;21120;146.67;39.17;0;0;185.84
267;Analista de Capacitacion 2;1.Servicio Civil Publico (Losep);15827;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
268;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;11395;Personal Academico Auxiliar;3,125.27;37503.24;260.44;39.17;0;0;299.61
269;Asistente de Talento Humano;1.Servicio Civil Publico (Losep);15941;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
270;Administrador 1;1.Servicio Civil Publico (Losep);15515;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
271;Responsable Del Centro de Investigacion de la Vivienda;1.Servicio Civil Publico (Losep);15741;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
272;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;13115;Profesor Auxiliar;3,125.27;37503.24;260.44;39.17;0;0;299.61
273;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;10223;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
274;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15564;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
275;Especialista de Tecnologias de la Información y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15883;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
276;Pedagogo;1.Servicio Civil Publico (Losep);15611;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
277;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;12210;Profesor Auxiliar;3,125.27;37503.24;260.44;39.17;0;0;299.61
278;Profesor Titular Principal de Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11960;Personal Academico Agregado;4,346.97;52163.64;362.25;39.17;0;0;401.42
279;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;12405;Profesor Auxiliar;3,125.27;37503.24;260.44;39.17;0;0;299.61
280;Analista de Redes de Monitoreo Geofisico 2;1.Servicio Civil Publico (Losep);15846;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
281;Especialista de Tecnologias de la Información y Comunicaciones 2.;1.Servicio Civil Publico (Losep);15773;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;39.17;0;0;107.25
282;Responsable de Infraestructura;1.Servicio Civil Publico (Losep);16064;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
283;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12995;Profesor Auxiliar;3,463.99;41567.88;288.67;39.17;0;0;327.84
284;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11985;Profesor Agregado;4,528.09;54337.08;377.34;39.17;0;0;416.51
285;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11555;Personal Academico Agregado;3,744.70;44936.4;312.06;39.17;0;0;351.23
286;Director/A de Posgrados;3.Otros Regimenes Especiales;10;Autoridad Universitaria;3,996.04;47952.48;333;39.17;0;0;372.17
287;Especialista de Tecnologias de la Información y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15598;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
288;Asistente de Tecnologias de la Informacion y Comunicaciones.;1.Servicio Civil Publico (Losep);15928;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
289;Psicologo Clinico;1.Servicio Civil Publico (Losep);15710;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
290;Especialista de Contratacion Publica;1.Servicio Civil Publico (Losep);16049;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
291;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;13475;Profesor Agregado;4,346.97;52163.64;362.25;39.17;0;0;401.42
292;Recepcionista Especializado;1.Servicio Civil Publico (Losep);15800;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
293;Asistente de Astronomia;1.Servicio Civil Publico (Losep);15881;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;71.96;0;193.3
294;Especialista En Maquinaria Pesada y Automotriz;1.Servicio Civil Publico (Losep);15781;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
295;Especialista Del Centro de Investigacion de la Vivienda;1.Servicio Civil Publico (Losep);16055;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
296;Recaudador Cec;1.Servicio Civil Publico (Losep);16033;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
297;Analista Academico 2;1.Servicio Civil Publico (Losep);15708;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
298;Especialista de Talento Humano;1.Servicio Civil Publico (Losep);15994;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;122.26;0;301.1
299;Asistente de Laboratorio de Ensayo;1.Servicio Civil Publico (Losep);15856;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
300;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12650;Personal Academico Agregado;3,744.70;44936.4;312.06;39.17;0;0;351.23
301;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);16028;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
302;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15873;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
303;Profesor Principal 2 Tiempo Completo;3.Otros Regimenes Especiales;12010;Profesor Principal;4,829.56;57954.72;402.46;39.17;0;0;441.63
304;Analista En Tratamiento de Equipos Especiales 2;1.Servicio Civil Publico (Losep);14425;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
305;Especialista de Tecnologias de la Información y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15651;Uep Nivel Profesional A3;2,169.60;26035.2;180.8;39.17;0;0;219.97
306;Analista de Posgrados 2;1.Servicio Civil Publico (Losep);16081;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
307;Auxiliar Administrativo Del Ig;1.Servicio Civil Publico (Losep);15961;Uep Nivel Administrativo A5;817;9804;68.08;39.17;0;0;107.25
308;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15622;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
309;Secretaria;1.Servicio Civil Publico (Losep);15664;Uep Nivel Administrativo A5;1,220.90;14650.8;101.74;39.17;0;0;140.91
310;Responsable de Asesoria Juridica;1.Servicio Civil Publico (Losep);15980;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
311;Especialista de Contabilidad 2;1.Servicio Civil Publico (Losep);15784;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;87.3;0;266.14
312;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12030;Profesor Principal;4,709.22;56510.64;392.44;39.17;0;0;431.61
313;Especialista de Tecnologias de la Información y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15733;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
