Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
875;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26534;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
876;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26535;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
877;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26536;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
878;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26537;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
879;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26448;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
880;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26538;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
881;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26250;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
882;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26539;PROFESOR UNIVERSITARIO;2,882.60;2,882.60;240.22;40.17;0.00;0.00;3,162.99
883;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26540;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
884;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26541;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
885;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26542;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
886;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26543;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
887;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26544;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
888;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26251;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
889;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26560;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
890;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26879;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
891;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26561;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
892;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26562;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
893;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26880;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
894;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26254;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
895;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26563;PROFESOR UNIVERSITARIO;2,670.00;2,670.00;222.50;40.17;0.00;0.00;2,932.67
896;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26564;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
897;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26565;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
898;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26638;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
899;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26639;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
900;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26640;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
901;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26265;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
902;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26641;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
903;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26642;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
904;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26643;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
905;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26890;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
906;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26656;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
907;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26657;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
908;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26658;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
909;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26659;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
910;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26660;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
911;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26661;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
912;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26662;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
913;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26663;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
914;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26664;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
915;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26706;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
916;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26449;PROFESOR UNIVERSITARIO;1,676.00;1,676.00;139.67;40.17;0.00;0.00;1,855.84
917;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26707;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
918;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26895;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
919;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26896;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
920;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26708;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
921;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26725;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
922;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26726;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
923;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26284;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
924;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26512;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
925;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26450;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
926;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26872;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
927;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26873;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
928;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26247;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
929;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26513;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
930;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26514;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
931;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26248;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
932;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26515;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
933;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26516;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
934;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26517;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
935;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26518;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
936;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26519;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
937;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26289;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
938;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26520;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
939;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26521;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
940;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26874;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
941;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26477;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
942;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26455;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
943;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26559;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
944;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26576;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
945;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26577;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
946;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26578;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
947;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26267;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
948;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26651;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
949;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26652;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
950;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26653;PROFESOR UNIVERSITARIO;1,676.00;1,676.00;139.67;40.17;0.00;0.00;1,855.84
951;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26268;PROFESOR UNIVERSITARIO;2,882.60;2,882.60;240.22;40.17;0.00;0.00;3,162.99
952;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26654;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
953;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26269;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
954;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26290;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
955;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26655;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
956;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26270;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
957;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26911;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
958;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26677;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
959;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26678;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
960;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26679;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
961;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26271;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
962;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26891;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
963;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26680;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
964;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26681;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
965;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26682;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
966;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26683;PROFESOR UNIVERSITARIO;2,882.60;2,882.60;240.22;40.17;0.00;0.00;3,162.99
967;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26684;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
968;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26892;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
969;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26685;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
970;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26686;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
971;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26752;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
972;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26753;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
973;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26489;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
974;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26779;PROFESOR UNIVERSITARIO;2,882.60;2,882.60;240.22;40.17;0.00;0.00;3,162.99
975;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26780;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
976;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26781;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
977;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26771;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
978;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26286;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
979;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26782;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
980;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26908;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
981;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26828;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
982;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26829;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
983;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26397;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
984;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26830;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
985;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26831;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
986;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26808;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
987;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26307;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
988;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26805;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
989;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26912;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
990;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26832;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
991;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26833;PROFESOR UNIVERSITARIO;2,882.60;2,882.60;240.22;40.17;0.00;0.00;3,162.99
992;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26836;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
993;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26913;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
994;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26809;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
995;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26837;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
996;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26838;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
997;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26839;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
998;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26840;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
999;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26415;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
1000;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26457;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
1001;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26243;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
1002;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26506;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
1003;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26507;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
1004;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26508;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
1005;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26868;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
1006;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26244;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
1007;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26509;PROFESOR UNIVERSITARIO;2,115.00;2,115.00;176.25;40.17;0.00;0.00;2,331.42
