Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
1211;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26818;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1212;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26819;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1213;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26443;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1214;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26820;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1215;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26821;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1216;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26822;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1217;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26296;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1218;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26823;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1219;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26919;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1220;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26921;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1221;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26824;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1222;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26483;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1223;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26825;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1224;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26826;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1225;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26922;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1226;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26339;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1227;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;27141;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1228;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26861;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1229;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26340;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1230;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26297;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1231;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26341;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1232;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26362;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1233;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26363;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1234;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26364;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1235;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26365;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1236;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26298;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1237;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26299;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1238;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26366;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1239;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26367;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1240;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26368;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1241;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26369;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1242;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26370;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1243;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26371;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1244;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26372;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1245;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26373;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1246;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26862;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1247;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26427;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1248;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26484;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1249;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26863;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1250;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26374;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1251;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26775;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1252;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26375;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1253;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26920;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1254;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26237;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1255;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26867;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1256;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26461;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1257;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26462;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1258;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26463;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1259;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26464;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1260;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26485;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1261;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26437;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1262;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26465;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1263;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26466;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1264;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26467;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1265;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26468;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1266;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26469;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1267;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26470;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1268;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26812;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1269;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26471;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1270;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26472;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1271;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26473;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1272;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26486;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1273;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26803;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1274;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26499;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1275;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26500;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1276;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26501;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1277;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26502;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1278;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26503;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1279;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26504;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1280;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26505;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1281;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26566;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1282;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26567;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1283;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26568;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1284;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26569;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1285;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26570;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1286;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26571;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1287;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26572;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1288;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26886;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1289;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26627;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1290;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26628;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1291;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26629;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1292;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26630;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1293;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26428;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1294;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26631;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1295;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26632;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1296;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26633;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1297;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26634;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1298;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26635;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1299;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26636;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1300;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26637;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1301;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26776;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1302;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26444;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1303;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26445;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1304;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26727;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1305;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26280;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1306;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26728;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1307;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26729;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1308;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26730;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1309;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26731;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1310;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26732;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
1311;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26777;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
1312;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26733;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1313;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26899;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1314;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26734;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1315;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26735;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1316;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;27144;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
1317;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26737;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1318;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26281;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1319;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26738;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1320;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26282;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1321;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26739;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1322;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26446;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1323;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26487;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1324;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26740;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1325;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26754;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1326;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26755;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
1327;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26579;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1328;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26580;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1329;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26581;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1330;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26256;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1331;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26582;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1332;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26923;PROFESOR UNIVERSITARIO;1,676.00;3,352.00;279.34;80.33;0.00;0.00;3,711.67
1333;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26583;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1334;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26584;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1335;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26856;PROFESOR UNIVERSITARIO;2,882.60;5,765.20;480.44;80.33;0.00;0.00;6,325.97
1336;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26585;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1337;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26586;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1338;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26587;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1339;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26588;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1340;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26589;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
1341;PROFESOR/A OCASIONAL TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;26257;PROFESOR UNIVERSITARIO;2,115.00;4,230.00;352.50;80.33;0.00;0.00;4,662.83
