Numeración;Puesto Institucional;Régimen laboral al que pertenece;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
342;Responsable De Servicios Generales;1.Servicio Civil Publico (Losep);4168;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
343;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;11125;Profesor Auxiliar;2786.52;33438.24;232.21;40.17;0;0;272.38
344;Director Del Centro De Educacion Continua;3.Otros Regimenes Especiales;170;Autoridad Universitaria;3996.04;47952.48;333;40.17;0;0;373.17
345;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12575;Personal Academico Principal;4272.8;51273.6;356.07;40.17;0;0;396.24
346;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;15674;Personal Academico Agregado;3463.99;41567.88;288.67;40.17;0;0;328.84
347;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8743;Profesor Universitario;765.8;9189.6;63.82;40.17;0;0;103.99
348;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11815;Profesor Principal;4528.09;54337.08;377.34;40.17;0;0;417.51
349;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11960;Personal Academico Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
350;Bibliotecario 1;1.Servicio Civil Publico (Losep);15661;Uep Nivel Profesional A3;1262.02;15144.24;105.17;40.17;0;0;145.34
351;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15654;Uep Nivel Profesional A3;1843.53;22122.36;153.63;40.17;0;0;193.8
352;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;15672;Personal Academico Agregado;3463.99;41567.88;288.67;40.17;0;0;328.84
353;Jefe De Departamento;3.Otros Regimenes Especiales;225;Autoridades Academicas Nivel 2;3996.04;47952.48;333;40.17;0;0;373.17
354;Profesor Principal 2 Tiempo Completo;3.Otros Regimenes Especiales;12225;Profesor Principal;4829.56;57954.72;402.46;40.17;0;0;442.63
355;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;15698;Personal Academico Auxiliar;2786.55;33438.6;232.21;40.17;0;0;272.38
356;Secretaria;1.Servicio Civil Publico (Losep);15802;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
357;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8478;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
358;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11330;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
359;Profesor Principal 2 Tiempo Completo;3.Otros Regimenes Especiales;11300;Personal Academico Principal;4829.56;57954.72;402.46;40.17;0;0;442.63
360;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15652;Servidor Publico 14;2123.68;25484.16;176.97;40.17;0;0;217.14
361;Auxiliar De Servicios;2.Codigo Del Trabajo;14135;Nivel 1;561;6732;46.75;40.17;0;0;86.92
362;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12805;Personal Academico Principal;4125.9;49510.8;343.83;40.17;0;0;384
363;Especialista De Contabilidad 3;1.Servicio Civil Publico (Losep);15729;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
364;Director De Auditoria Interna;1.Servicio Civil Publico (Losep);7;Uep Nivel Directivo A1;2597;31164;216.42;40.17;0;0;256.59
365;Tecnico/A De Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8525;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
366;Secretaria Ejecutiva 1;1.Servicio Civil Publico (Losep);15634;Uep Nivel Profesional Apoyo Tecnico A4;1072.46;12869.52;89.37;40.17;0;0;129.54
367;Analista De Investigacion 2;1.Servicio Civil Publico (Losep);16010;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
368;Profesor Titular Principal De Escalafon Previo Tiempo Parcial;3.Otros Regimenes Especiales;12070;Personal Academico Principal;2508.41;30100.92;209.03;40.17;0;0;249.2
369;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8605;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
370;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;13800;Nivel 1;821.97;9863.64;68.5;40.17;0;0;108.67
371;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;13205;Profesor Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
372;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12725;Profesor Principal;4346.97;52163.64;362.25;40.17;0;0;402.42
373;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11455;Profesor Principal;4346.97;52163.64;362.25;40.17;0;0;402.42
374;Profesor Principal 1 Tiempo Parcial;3.Otros Regimenes Especiales;11530;Personal Academico Principal;706.32;8475.84;58.86;40.17;0;0;99.03
375;Secretaria;1.Servicio Civil Publico (Losep);15684;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
376;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8623;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
377;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11710;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
378;Bibliotecario 1;1.Servicio Civil Publico (Losep);15668;Uep Nivel Profesional A3;1195.21;14342.52;99.6;40.17;0;0;139.77
379;Secretaria;1.Servicio Civil Publico (Losep);15707;Uep Nivel Administrativo A5;1338.76;16065.12;111.56;40.17;0;0;151.73
380;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;14115;Nivel 1;934.88;11218.56;77.91;40.17;0;0;118.08
381;Profesor Agregado Escalafon Previo Tiempo Parcial;3.Otros Regimenes Especiales;13185;Personal Academico Agregado;901.92;10823.04;75.16;40.17;0;0;115.33
382;Especialista De Contabilidad;1.Servicio Civil Publico (Losep);15996;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
383;Secretaria;1.Servicio Civil Publico (Losep);15664;Uep Nivel Administrativo A5;1220.90;14650.8;101.74;40.17;0;0;141.91
384;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;11770;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
385;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;14660;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
386;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8782;Profesor Universitario;1021.07;12252.84;85.09;40.17;0;0;125.26
387;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;14680;Profesor Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
388;Secretaria;1.Servicio Civil Publico (Losep);15602;Uep Nivel Administrativo A5;838.46;10061.52;69.87;40.17;0;0;110.04
389;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;10375;Nivel 1;1209.93;14519.16;100.83;40.17;0;0;141
390;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;13620;Nivel 1;997.06;11964.72;83.09;40.17;0;0;123.26
391;Especialista De Tecnologias De La Información Y Comunicaciones 1.;1.Servicio Civil Publico (Losep);15601;Uep Nivel Profesional A3;1379.33;16551.96;114.94;40.17;0;0;155.11
392;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8664;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
393;Entomólogo;1.Servicio Civil Publico (Losep);15701;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
394;Especialista De Tesoreria 1;1.Servicio Civil Publico (Losep);15762;Uep Nivel Profesional A3;1412;16944;117.67;40.17;191.1;0;348.94
395;Auxiliar De Servicios;2.Codigo Del Trabajo;20431;Nivel 1;561;6732;46.75;40.17;0;0;86.92
396;Profesor Principal 2 Tiempo Completo;3.Otros Regimenes Especiales;12935;Personal Academico Principal;4640.11;55681.32;386.68;40.17;0;0;426.85
397;Asistente De Capacitacion;1.Servicio Civil Publico (Losep);15770;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
398;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12550;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
399;Responsable De Nómina;1.Servicio Civil Publico (Losep);15755;Uep Nivel Profesional A3;1760;21120;146.67;40.17;216.51;0;403.35
400;Bibliotecario 1;1.Servicio Civil Publico (Losep);15659;Uep Nivel Profesional A3;1300.07;15600.84;108.34;40.17;0;0;148.51
401;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;15704;Personal Academico Auxiliar;2786.55;33438.6;232.21;40.17;0;0;272.38
402;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12955;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
403;Responsable De Servicios Y Soporte Al Usuario;1.Servicio Civil Publico (Losep);4159;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
404;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8735;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
405;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;13175;Personal Academico Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
406;Asistente De Relaciones Institucionales;1.Servicio Civil Publico (Losep);15991;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
407;Especialista En Tecnicas De Analisis Quimico;1.Servicio Civil Publico (Losep);15653;Uep Nivel Profesional A3;1866.32;22395.84;155.53;40.17;0;0;195.7
408;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12385;Profesor Principal;2957.93;35495.16;246.49;40.17;0;0;286.66
409;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;12700;Personal Academico Principal;2879.69;34556.28;239.97;40.17;0;0;280.14
410;Recepcionista Especializado;1.Servicio Civil Publico (Losep);15543;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
411;Administrador 1;1.Servicio Civil Publico (Losep);15515;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
412;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;10405;Nivel 1;836.04;10032.48;69.67;40.17;0;0;109.84
413;Secretaria;1.Servicio Civil Publico (Losep);15534;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
414;Especialista De Talento Humano 3;1.Servicio Civil Publico (Losep);15914;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
415;Responsable De Laboratorio De Ensayos;1.Servicio Civil Publico (Losep);15705;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
416;Secretaria;1.Servicio Civil Publico (Losep);15899;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
417;Analista De Seguimiento Y Evaluacion 1;1.Servicio Civil Publico (Losep);15825;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
418;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;14085;Nivel 1;919.68;11036.16;76.64;40.17;0;0;116.81
419;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;13015;Profesor Principal;4346.97;52163.64;362.25;40.17;0;0;402.42
420;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11670;Personal Academico Agregado;3744.70;44936.4;312.06;40.17;0;0;352.23
421;Director Financiero;1.Servicio Civil Publico (Losep);8;Uep Nivel Directivo A1;3996.04;47952.48;333;40.17;0;0;373.17
422;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;10655;Nivel 1;672.19;8066.28;56.02;40.17;0;0;96.19
423;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11120;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
424;Trabajador Social;1.Servicio Civil Publico (Losep);15837;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
425;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12140;Profesor Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
426;Responsable De Asesoria Juridica;1.Servicio Civil Publico (Losep);15980;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
427;Profesor Principal 2 Tiempo Completo;3.Otros Regimenes Especiales;12010;Profesor Principal;4829.56;57954.72;402.46;40.17;0;0;442.63
428;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12125;Personal Academico Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
429;Especialista De Contabilidad 1;1.Servicio Civil Publico (Losep);15595;Uep Nivel Profesional A3;1412;16944;117.67;40.17;173.46;0;331.3
430;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;15734;Personal Academico Agregado;3463.99;41567.88;288.67;40.17;0;0;328.84
431;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;11520;Personal Academico Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
432;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8540;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
433;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;14105;Nivel 1;677.28;8127.36;56.44;40.17;0;0;96.61
434;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12800;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
435;Responsable De Relaciones Institucionales;1.Servicio Civil Publico (Losep);15580;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
436;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8666;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
437;Tecnico De Tecnologias De Informacion  Y Comunicaciones;1.Servicio Civil Publico (Losep);15520;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;40.17;0;0;115.25
438;Responsable De Laboratorio De Ensayos;1.Servicio Civil Publico (Losep);15740;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
439;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8773;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
440;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8503;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
441;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;13460;Profesor Auxiliar;3125.27;37503.24;260.44;40.17;0;0;300.61
442;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12030;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
443;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15733;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
444;Conductor Administrativo;2.Codigo Del Trabajo;37827;Nivel 3;596;7152;49.67;40.17;126.48;0;216.32
445;Especialista De Diseño Y Planificacion Mecanica;1.Servicio Civil Publico (Losep);15785;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
446;Asistente De Talento Humano;1.Servicio Civil Publico (Losep);15511;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
447;Responsable De Biblioteca;1.Servicio Civil Publico (Losep);16015;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
448;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15748;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
449;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8833;Profesor Universitario;3193.90;38326.8;266.16;40.17;0;0;306.33
450;Oficinista;1.Servicio Civil Publico (Losep);15568;Uep Nivel Administrativo A5;733;8796;61.08;40.17;0;0;101.25
451;Conductor Administrativo;2.Codigo Del Trabajo;37829;Nivel 3;622;7464;51.83;40.17;46.56;0;138.56
452;Chofer De Vehiculos Pesados;2.Codigo Del Trabajo;37795;Nivel 4;614;7368;51.17;40.17;64.01;0;155.35
453;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11900;Personal Academico Agregado;4025.42;48305.04;335.45;40.17;0;0;375.62
454;Especialista De Presupuesto Cec;1.Servicio Civil Publico (Losep);15960;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
455;Guardalmacen;1.Servicio Civil Publico (Losep);15569;Uep Nivel Administrativo A5;733;8796;61.08;40.17;0;0;101.25
456;Gestor Administrativo De Docencia;1.Servicio Civil Publico (Losep);15742;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
457;Profesor Titular Principal De Escalafon Previo Tiempo Completo;3.Otros Regimenes Especiales;11345;Personal Academico Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
458;Asesor 2;1.Servicio Civil Publico (Losep);110;Nivel Jerarquico Superior 5 Dec.624;3247;38964;270.58;40.17;0;0;310.75
459;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8625;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
460;Profesor Auxiliar 1 Tiempo Parcial;3.Otros Regimenes Especiales;12890;Personal Academico Auxiliar;1249.92;14999.04;104.16;40.17;0;0;144.33
461;Comunicador Social 2;1.Servicio Civil Publico (Losep);15829;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
462;Analista De Bienes Y Servicios Institucionales 1 Cec;1.Servicio Civil Publico (Losep);15850;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
463;Especialista De Procesos Y Servicios Institucionales;1.Servicio Civil Publico (Losep);4157;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
464;Documentalista 2;1.Servicio Civil Publico (Losep);15811;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
465;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;10300;Profesor Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
466;Tecnico De Mantenimiento;2.Codigo Del Trabajo;37786;Nivel 8;826;9912;68.83;40.17;0;0;109
467;Albanil;2.Codigo Del Trabajo;20390;Nivel 2;578;6936;48.17;40.17;0;0;88.34
468;Asistente De Capacitacion;1.Servicio Civil Publico (Losep);15772;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
469;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);15933;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
470;Tecnico De Mantenimiento;2.Codigo Del Trabajo;13680;Nivel 8;826;9912;68.83;40.17;0;0;109
471;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8678;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
472;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8725;Profesor Universitario;1021.07;12252.84;85.09;40.17;0;0;125.26
473;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12820;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
474;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;14702;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
475;Enfermera;1.Servicio Civil Publico (Losep);15851;Servidor Publico 6 De La Salud;1412;16944;117.67;40.17;0;0;157.84
476;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8785;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
477;Especialista De Redes De Instrumentacion Del Geofisico;1.Servicio Civil Publico (Losep);4129;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
478;Chofer;2.Codigo Del Trabajo;13805;Nivel 3;657.47;7889.64;54.79;40.17;0;0;94.96
479;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;10320;Nivel 1;775.64;9307.68;64.64;40.17;0;0;104.81
480;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15655;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
481;Asistente Administrativa;1.Servicio Civil Publico (Losep);15888;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
482;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12515;Personal Academico Agregado;3744.70;44936.4;312.06;40.17;0;0;352.23
483;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;12440;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
484;Especialista De Tecnologias De La Información Y Comunicaciones 1.;1.Servicio Civil Publico (Losep);15600;Uep Nivel Profesional A3;1397.87;16774.44;116.49;40.17;0;0;156.66
485;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11380;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
486;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8599;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
487;Especialista De Orientacion Vocacional Y Profesional;1.Servicio Civil Publico (Losep);16076;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
488;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;12595;Personal Academico Auxiliar;3125.27;37503.24;260.44;40.17;0;0;300.61
489;Profesor Principal 1 Tiempo Completo;3.Otros Regimenes Especiales;13080;Profesor Principal;4709.22;56510.64;392.44;40.17;0;0;432.61
490;Especialista De Tesoreria;1.Servicio Civil Publico (Losep);15657;Uep Nivel Profesional A3;1676;20112;139.67;40.17;101.21;0;281.05
491;Analista Administrativo Academico 2;1.Servicio Civil Publico (Losep);15810;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
492;Tecnico De Mantenimiento;2.Codigo Del Trabajo;37798;Nivel 8;826;9912;68.83;40.17;0;0;109
493;Auxiliar De Servicios;2.Codigo Del Trabajo;15020;Nivel 1;561;6732;46.75;40.17;0;0;86.92
494;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12160;Personal Academico Agregado;3463.99;41567.88;288.67;40.17;0;0;328.84
495;Albanil;2.Codigo Del Trabajo;20429;Nivel 2;578;6936;48.17;40.17;0;0;88.34
496;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8558;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
497;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15598;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
498;Responsable Del Centro De Investigacion Y Control Ambiental;1.Servicio Civil Publico (Losep);15757;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
499;Administrador 2;1.Servicio Civil Publico (Losep);15920;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
500;Especialista De Tesoreria 2;1.Servicio Civil Publico (Losep);15864;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
501;Especialista De Tecnologias De La Información Y Comunicaciones 2.;1.Servicio Civil Publico (Losep);15866;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
502;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;13235;Profesor Auxiliar;3125.27;37503.24;260.44;40.17;0;0;300.61
503;Especialista De Contabilidad 1;1.Servicio Civil Publico (Losep);15809;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
504;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12645;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
505;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8790;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
506;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12650;Personal Academico Agregado;3744.7;44936.4;312.06;40.17;0;251.34;603.57
507;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);16032;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
508;Analista De Redes De Monitoreo Geofisico 3;1.Servicio Civil Publico (Losep);15723;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
509;Especialista De Vinculacion;1.Servicio Civil Publico (Losep);15558;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
510;Gestor De Consultoria 3;1.Servicio Civil Publico (Losep);15745;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
511;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8536;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
512;Diseñador Grafico;1.Servicio Civil Publico (Losep);16025;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
513;Tecnico De Operacion Y Mantenimiento De Maquinaria Y/O Equipos /Tecnico De Operaciones;2.Codigo Del Trabajo;13715;Nivel 8;826;9912;68.83;40.17;0;0;109
514;Subdecano/A De Facultad;3.Otros Regimenes Especiales;95;Autoridad Universitaria;3996.04;47952.48;333;40.17;0;0;373.17
515;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11830;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
516;Responsable De Redes De Instrumentacion Del Geofisico;1.Servicio Civil Publico (Losep);4126;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
517;Asistente Administrativo Financiero Del Ig;1.Servicio Civil Publico (Losep);16037;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
518;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8646;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
519;Jefe De Departamento;3.Otros Regimenes Especiales;30;Autoridad Universitaria;3996.04;47952.48;333;40.17;0;0;373.17
520;Director De Relaciones Institucionales;1.Servicio Civil Publico (Losep);4;Uep Nivel Directivo A1;3996.04;47952.48;333;40.17;0;0;373.17
521;Responsable De Psicologia Clinica;1.Servicio Civil Publico (Losep);16045;Servidor Publico 8 De La Salud;1760;21120;146.67;40.17;0;0;186.84
522;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;11375;Profesor Auxiliar;2786.52;33438.24;232.21;40.17;0;0;272.38
523;Decano/A De Facultad;3.Otros Regimenes Especiales;75;Autoridad Universitaria;4306.13;51673.56;358.84;40.17;0;0;399.01
524;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8504;Profesor Universitario;3193.90;38326.8;266.16;40.17;0;0;306.33
525;Responsable Administrativo;1.Servicio Civil Publico (Losep);15631;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
526;Analista Administrativo Academico 1;1.Servicio Civil Publico (Losep);15843;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
527;Especialista Juridico 2;1.Servicio Civil Publico (Losep);15911;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
